user_id,event_date,campaign_id,exposed,outcome_metric,pre_campaign_value,post_campaign_value
u_0016,2024-07-15,C003,False,monthly_spend,11.05,9.47
u_0017,2024-07-15,C003,False,monthly_spend,0.0,0.87
u_0018,2024-07-15,C003,False,monthly_spend,0.0,0.34
u_0019,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0020,2024-07-15,C003,True,monthly_spend,6.65,5.58
u_0021,2024-07-15,C003,False,monthly_spend,2.77,0.0
u_0022,2024-07-15,C003,False,monthly_spend,16.99,21.14
u_0023,2024-07-15,C003,True,monthly_spend,89.81,100.28
u_0024,2024-07-15,C003,False,monthly_spend,2.42,0.0
u_0025,2024-07-15,C003,False,monthly_spend,24.74,28.71
u_0026,2024-07-15,C003,False,monthly_spend,81.55,81.28
u_0027,2024-07-15,C003,False,monthly_spend,333.69,329.01
u_0028,2024-07-15,C003,False,monthly_spend,17.87,12.74
u_0029,2024-07-15,C003,False,monthly_spend,81.29,77.85
u_0030,2024-07-15,C003,False,monthly_spend,59.47,54.81
u_0031,2024-07-15,C003,False,monthly_spend,10.19,6.2
u_0032,2024-07-15,C003,False,monthly_spend,8.53,17.03
u_0033,2024-07-15,C003,False,monthly_spend,1.08,2.94
u_0034,2024-07-15,C003,False,monthly_spend,20.0,30.18
u_0035,2024-07-15,C003,False,monthly_spend,20.0,21.13
u_0036,2024-07-15,C003,False,monthly_spend,0.0,2.9
u_0037,2024-07-15,C003,True,monthly_spend,0.05,0.0
u_0038,2024-07-15,C003,False,monthly_spend,26.49,25.65
u_0039,2024-07-15,C003,False,monthly_spend,20.0,19.59
u_0040,2024-07-15,C003,True,monthly_spend,36.93,43.72
u_0041,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0042,2024-07-15,C003,True,monthly_spend,9.62,12.34
u_0043,2024-07-15,C003,False,monthly_spend,13.29,14.87
u_0044,2024-07-15,C003,False,monthly_spend,32.59,31.08
u_0045,2024-07-15,C003,False,monthly_spend,354.12,352.09
u_0046,2024-07-15,C003,False,monthly_spend,77.28,73.94
u_0047,2024-07-15,C003,False,monthly_spend,63.74,69.15
u_0048,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0049,2024-07-15,C003,False,monthly_spend,5.41,7.05
u_0050,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0051,2024-07-15,C003,False,monthly_spend,20.0,25.31
u_0052,2024-07-15,C003,False,monthly_spend,74.76,64.82
u_0053,2024-07-15,C003,False,monthly_spend,1.22,2.73
u_0054,2024-07-15,C003,True,monthly_spend,17.45,12.92
u_0055,2024-07-15,C003,False,monthly_spend,0.0,1.95
u_0056,2024-07-15,C003,False,monthly_spend,5.23,4.5
u_0057,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0058,2024-07-15,C003,False,monthly_spend,0.0,1.69
u_0059,2024-07-15,C003,False,monthly_spend,76.06,77.18
u_0060,2024-07-15,C003,True,monthly_spend,3.41,2.6
u_0061,2024-07-15,C003,False,monthly_spend,73.64,73.12
u_0062,2024-07-15,C003,False,monthly_spend,18.26,19.07
u_0063,2024-07-15,C003,False,monthly_spend,20.0,25.89
u_0064,2024-07-15,C003,False,monthly_spend,3.94,2.37
u_0065,2024-07-15,C003,False,monthly_spend,64.18,69.25
u_0066,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0067,2024-07-15,C003,False,monthly_spend,59.39,65.87
u_0068,2024-07-15,C003,True,monthly_spend,10.91,10.82
u_0069,2024-07-15,C003,False,monthly_spend,1.12,0.0
u_0070,2024-07-15,C003,False,monthly_spend,20.0,14.51
u_0071,2024-07-15,C003,False,monthly_spend,20.0,19.83
u_0072,2024-07-15,C003,True,monthly_spend,21.6,19.79
u_0073,2024-07-15,C003,True,monthly_spend,244.24,275.69
u_0074,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0075,2024-07-15,C003,False,monthly_spend,1.95,0.0
u_0076,2024-07-15,C003,False,monthly_spend,20.0,22.91
u_0077,2024-07-15,C003,False,monthly_spend,0.0,5.93
u_0078,2024-07-15,C003,True,monthly_spend,23.46,29.46
u_0079,2024-07-15,C003,False,monthly_spend,26.48,31.77
u_0080,2024-07-15,C003,False,monthly_spend,7.45,7.05
u_0081,2024-07-15,C003,False,monthly_spend,71.46,71.13
u_0082,2024-07-15,C003,False,monthly_spend,20.0,30.06
u_0083,2024-07-15,C003,False,monthly_spend,6.64,15.09
u_0084,2024-07-15,C003,False,monthly_spend,28.46,32.03
u_0085,2024-07-15,C003,True,monthly_spend,337.34,376.6
u_0086,2024-07-15,C003,True,monthly_spend,0.0,4.29
u_0087,2024-07-15,C003,False,monthly_spend,1.01,0.0
u_0088,2024-07-15,C003,False,monthly_spend,18.52,18.32
u_0089,2024-07-15,C003,True,monthly_spend,35.02,46.01
u_0090,2024-07-15,C003,False,monthly_spend,2.35,5.95
u_0091,2024-07-15,C003,False,monthly_spend,11.36,11.04
u_0092,2024-07-15,C003,True,monthly_spend,21.6,31.3
u_0093,2024-07-15,C003,False,monthly_spend,7.37,9.22
u_0094,2024-07-15,C003,False,monthly_spend,0.91,4.69
u_0095,2024-07-15,C003,False,monthly_spend,0.0,1.87
u_0096,2024-07-15,C003,False,monthly_spend,1.91,4.62
u_0097,2024-07-15,C003,True,monthly_spend,0.0,3.06
u_0098,2024-07-15,C003,False,monthly_spend,47.65,54.15
u_0099,2024-07-15,C003,False,monthly_spend,25.13,32.28
u_0100,2024-07-15,C003,False,monthly_spend,25.98,23.72
u_0101,2024-07-15,C003,True,monthly_spend,211.13,234.02
u_0102,2024-07-15,C003,False,monthly_spend,4.84,11.2
u_0103,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0104,2024-07-15,C003,False,monthly_spend,71.12,64.58
u_0105,2024-07-15,C003,False,monthly_spend,2.3,0.0
u_0106,2024-07-15,C003,False,monthly_spend,22.95,18.75
u_0107,2024-07-15,C003,False,monthly_spend,15.66,13.37
u_0108,2024-07-15,C003,False,monthly_spend,7.05,3.32
u_0109,2024-07-15,C003,True,monthly_spend,1.67,6.99
u_0110,2024-07-15,C003,False,monthly_spend,3.12,1.74
u_0111,2024-07-15,C003,False,monthly_spend,0.0,6.31
u_0112,2024-07-15,C003,True,monthly_spend,11.65,7.17
u_0113,2024-07-15,C003,False,monthly_spend,2.35,0.58
u_0114,2024-07-15,C003,True,monthly_spend,22.36,25.11
u_0115,2024-07-15,C003,False,monthly_spend,36.05,40.1
u_0116,2024-07-15,C003,True,monthly_spend,54.21,65.34
u_0117,2024-07-15,C003,False,monthly_spend,6.19,3.5
u_0118,2024-07-15,C003,False,monthly_spend,1.43,6.4
u_0119,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0120,2024-07-15,C003,False,monthly_spend,5.19,9.55
u_0121,2024-07-15,C003,True,monthly_spend,59.63,58.88
u_0122,2024-07-15,C003,True,monthly_spend,7.62,10.62
u_0123,2024-07-15,C003,True,monthly_spend,21.6,29.41
u_0124,2024-07-15,C003,False,monthly_spend,68.68,73.12
u_0125,2024-07-15,C003,False,monthly_spend,5.89,0.0
u_0126,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0127,2024-07-15,C003,False,monthly_spend,0.0,3.58
u_0128,2024-07-15,C003,False,monthly_spend,13.43,16.87
u_0129,2024-07-15,C003,False,monthly_spend,21.62,23.0
u_0130,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0131,2024-07-15,C003,False,monthly_spend,34.98,40.97
u_0132,2024-07-15,C003,False,monthly_spend,20.0,26.88
u_0133,2024-07-15,C003,False,monthly_spend,54.15,54.97
u_0134,2024-07-15,C003,False,monthly_spend,0.0,1.14
u_0135,2024-07-15,C003,False,monthly_spend,0.0,2.52
u_0136,2024-07-15,C003,False,monthly_spend,52.78,60.08
u_0137,2024-07-15,C003,False,monthly_spend,0.0,1.25
u_0138,2024-07-15,C003,False,monthly_spend,22.44,21.48
u_0139,2024-07-15,C003,False,monthly_spend,8.83,10.74
u_0140,2024-07-15,C003,False,monthly_spend,8.29,8.23
u_0141,2024-07-15,C003,False,monthly_spend,9.52,9.52
u_0142,2024-07-15,C003,True,monthly_spend,56.92,53.78
u_0143,2024-07-15,C003,False,monthly_spend,27.3,29.91
u_0144,2024-07-15,C003,False,monthly_spend,1.06,6.92
u_0145,2024-07-15,C003,True,monthly_spend,59.46,70.51
u_0146,2024-07-15,C003,True,monthly_spend,21.6,28.51
u_0147,2024-07-15,C003,True,monthly_spend,27.89,30.41
u_0148,2024-07-15,C003,False,monthly_spend,91.39,92.12
u_0149,2024-07-15,C003,True,monthly_spend,9.15,16.02
u_0150,2024-07-15,C003,True,monthly_spend,21.6,28.1
u_0151,2024-07-15,C003,False,monthly_spend,0.45,7.88
u_0152,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0153,2024-07-15,C003,False,monthly_spend,14.55,11.16
u_0154,2024-07-15,C003,False,monthly_spend,15.04,13.38
u_0155,2024-07-15,C003,False,monthly_spend,20.0,15.28
u_0156,2024-07-15,C003,True,monthly_spend,6.52,0.57
u_0157,2024-07-15,C003,False,monthly_spend,12.37,14.71
u_0158,2024-07-15,C003,True,monthly_spend,66.04,74.65
u_0159,2024-07-15,C003,True,monthly_spend,3.59,5.18
u_0160,2024-07-15,C003,False,monthly_spend,10.32,12.09
u_0161,2024-07-15,C003,True,monthly_spend,21.29,16.1
u_0162,2024-07-15,C003,True,monthly_spend,15.44,14.59
u_0163,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0164,2024-07-15,C003,False,monthly_spend,7.35,7.59
u_0165,2024-07-15,C003,True,monthly_spend,355.96,384.25
u_0166,2024-07-15,C003,False,monthly_spend,13.75,9.11
u_0167,2024-07-15,C003,False,monthly_spend,94.53,92.35
u_0168,2024-07-15,C003,False,monthly_spend,221.75,227.04
u_0169,2024-07-15,C003,True,monthly_spend,21.6,25.07
u_0170,2024-07-15,C003,False,monthly_spend,34.14,39.25
u_0171,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0172,2024-07-15,C003,False,monthly_spend,145.62,145.62
u_0173,2024-07-15,C003,True,monthly_spend,21.6,26.26
u_0174,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0175,2024-07-15,C003,True,monthly_spend,69.8,73.66
u_0176,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0177,2024-07-15,C003,False,monthly_spend,17.15,14.16
u_0178,2024-07-15,C003,True,monthly_spend,0.0,4.18
u_0179,2024-07-15,C003,True,monthly_spend,259.31,291.54
u_0180,2024-07-15,C003,False,monthly_spend,73.1,69.23
u_0181,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0182,2024-07-15,C003,False,monthly_spend,20.0,24.63
u_0183,2024-07-15,C003,False,monthly_spend,20.0,20.35
u_0184,2024-07-15,C003,True,monthly_spend,3.86,0.0
u_0185,2024-07-15,C003,False,monthly_spend,11.62,0.0
u_0186,2024-07-15,C003,False,monthly_spend,67.14,62.32
u_0187,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0188,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0189,2024-07-15,C003,False,monthly_spend,14.84,18.3
u_0190,2024-07-15,C003,True,monthly_spend,10.53,7.52
u_0191,2024-07-15,C003,True,monthly_spend,3.74,4.17
u_0192,2024-07-15,C003,False,monthly_spend,7.18,19.05
u_0193,2024-07-15,C003,False,monthly_spend,0.0,0.59
u_0194,2024-07-15,C003,False,monthly_spend,73.73,73.15
u_0195,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0196,2024-07-15,C003,False,monthly_spend,1.83,5.18
u_0197,2024-07-15,C003,False,monthly_spend,93.18,95.91
u_0198,2024-07-15,C003,False,monthly_spend,2.54,0.0
u_0199,2024-07-15,C003,False,monthly_spend,20.0,17.94
u_0200,2024-07-15,C003,False,monthly_spend,20.0,16.66
u_0201,2024-07-15,C003,False,monthly_spend,87.19,85.78
u_0202,2024-07-15,C003,False,monthly_spend,20.0,29.13
u_0203,2024-07-15,C003,False,monthly_spend,82.92,86.01
u_0204,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0205,2024-07-15,C003,True,monthly_spend,3.37,9.93
u_0206,2024-07-15,C003,False,monthly_spend,16.13,17.07
u_0207,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0208,2024-07-15,C003,False,monthly_spend,0.0,8.32
u_0209,2024-07-15,C003,True,monthly_spend,6.94,6.86
u_0210,2024-07-15,C003,True,monthly_spend,156.56,160.93
u_0211,2024-07-15,C003,True,monthly_spend,21.6,15.76
u_0212,2024-07-15,C003,True,monthly_spend,7.28,13.65
u_0213,2024-07-15,C003,True,monthly_spend,15.65,9.3
u_0214,2024-07-15,C003,True,monthly_spend,13.04,21.09
u_0215,2024-07-15,C003,True,monthly_spend,7.56,8.72
u_0216,2024-07-15,C003,True,monthly_spend,5.15,9.24
u_0217,2024-07-15,C003,False,monthly_spend,18.96,17.68
u_0218,2024-07-15,C003,False,monthly_spend,0.73,3.35
u_0219,2024-07-15,C003,False,monthly_spend,72.08,73.66
u_0220,2024-07-15,C003,False,monthly_spend,20.0,19.81
u_0221,2024-07-15,C003,False,monthly_spend,4.29,0.0
u_0222,2024-07-15,C003,True,monthly_spend,6.59,9.04
u_0223,2024-07-15,C003,False,monthly_spend,4.18,0.0
u_0224,2024-07-15,C003,False,monthly_spend,315.24,319.9
u_0225,2024-07-15,C003,False,monthly_spend,68.8,69.78
u_0226,2024-07-15,C003,True,monthly_spend,21.6,26.08
u_0227,2024-07-15,C003,False,monthly_spend,2.0,0.0
u_0228,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0229,2024-07-15,C003,True,monthly_spend,1.63,0.0
u_0230,2024-07-15,C003,False,monthly_spend,0.0,3.37
u_0231,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0232,2024-07-15,C003,False,monthly_spend,3.53,16.27
u_0233,2024-07-15,C003,True,monthly_spend,21.6,22.44
u_0234,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0235,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0236,2024-07-15,C003,False,monthly_spend,66.22,61.47
u_0237,2024-07-15,C003,False,monthly_spend,15.92,10.0
u_0238,2024-07-15,C003,False,monthly_spend,16.3,21.35
u_0239,2024-07-15,C003,True,monthly_spend,25.17,30.26
u_0240,2024-07-15,C003,False,monthly_spend,45.45,48.03
u_0241,2024-07-15,C003,False,monthly_spend,16.41,22.79
u_0242,2024-07-15,C003,False,monthly_spend,25.32,27.75
u_0243,2024-07-15,C003,False,monthly_spend,1.12,0.0
u_0244,2024-07-15,C003,False,monthly_spend,0.9,4.44
u_0245,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0246,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0247,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0248,2024-07-15,C003,True,monthly_spend,14.73,15.47
u_0249,2024-07-15,C003,False,monthly_spend,9.21,0.25
u_0250,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0251,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0252,2024-07-15,C003,True,monthly_spend,44.9,46.33
u_0253,2024-07-15,C003,False,monthly_spend,8.64,14.27
u_0254,2024-07-15,C003,True,monthly_spend,12.2,19.91
u_0255,2024-07-15,C003,False,monthly_spend,64.54,58.94
u_0256,2024-07-15,C003,True,monthly_spend,21.6,24.06
u_0257,2024-07-15,C003,False,monthly_spend,7.44,15.35
u_0258,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0259,2024-07-15,C003,False,monthly_spend,12.29,10.26
u_0260,2024-07-15,C003,True,monthly_spend,28.23,35.36
u_0261,2024-07-15,C003,True,monthly_spend,53.62,57.61
u_0262,2024-07-15,C003,True,monthly_spend,3.5,10.2
u_0263,2024-07-15,C003,True,monthly_spend,9.02,6.95
u_0264,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0265,2024-07-15,C003,True,monthly_spend,25.01,31.46
u_0266,2024-07-15,C003,False,monthly_spend,20.0,20.5
u_0267,2024-07-15,C003,False,monthly_spend,23.37,23.91
u_0268,2024-07-15,C003,True,monthly_spend,12.14,3.81
u_0269,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0270,2024-07-15,C003,False,monthly_spend,21.0,25.32
u_0271,2024-07-15,C003,False,monthly_spend,18.13,14.21
u_0272,2024-07-15,C003,False,monthly_spend,11.85,15.35
u_0273,2024-07-15,C003,False,monthly_spend,20.0,21.34
u_0274,2024-07-15,C003,True,monthly_spend,0.62,0.0
u_0275,2024-07-15,C003,False,monthly_spend,5.4,12.19
u_0276,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0277,2024-07-15,C003,True,monthly_spend,3.45,2.44
u_0278,2024-07-15,C003,False,monthly_spend,1.66,0.6
u_0279,2024-07-15,C003,False,monthly_spend,21.0,21.4
u_0280,2024-07-15,C003,False,monthly_spend,4.36,8.19
u_0281,2024-07-15,C003,False,monthly_spend,52.5,45.14
u_0282,2024-07-15,C003,True,monthly_spend,2.22,6.79
u_0283,2024-07-15,C003,False,monthly_spend,10.73,11.07
u_0284,2024-07-15,C003,False,monthly_spend,4.45,7.22
u_0285,2024-07-15,C003,False,monthly_spend,0.0,11.96
u_0286,2024-07-15,C003,False,monthly_spend,9.45,6.89
u_0287,2024-07-15,C003,False,monthly_spend,32.22,26.1
u_0288,2024-07-15,C003,False,monthly_spend,20.0,20.97
u_0289,2024-07-15,C003,True,monthly_spend,23.34,27.43
u_0290,2024-07-15,C003,False,monthly_spend,21.16,25.52
u_0291,2024-07-15,C003,False,monthly_spend,22.74,20.05
u_0292,2024-07-15,C003,True,monthly_spend,3.11,0.0
u_0293,2024-07-15,C003,True,monthly_spend,14.09,7.84
u_0294,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0295,2024-07-15,C003,False,monthly_spend,20.0,17.92
u_0296,2024-07-15,C003,True,monthly_spend,14.22,15.06
u_0297,2024-07-15,C003,False,monthly_spend,2.78,13.11
u_0298,2024-07-15,C003,False,monthly_spend,224.49,216.03
u_0299,2024-07-15,C003,False,monthly_spend,2.33,4.01
u_0300,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0301,2024-07-15,C003,False,monthly_spend,7.52,8.63
u_0302,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0303,2024-07-15,C003,False,monthly_spend,2.51,7.69
u_0304,2024-07-15,C003,True,monthly_spend,5.76,11.48
u_0305,2024-07-15,C003,False,monthly_spend,18.08,17.51
u_0306,2024-07-15,C003,False,monthly_spend,15.76,22.96
u_0307,2024-07-15,C003,False,monthly_spend,0.05,3.85
u_0308,2024-07-15,C003,False,monthly_spend,14.55,21.51
u_0309,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0310,2024-07-15,C003,False,monthly_spend,56.91,61.67
u_0311,2024-07-15,C003,True,monthly_spend,7.99,4.95
u_0312,2024-07-15,C003,False,monthly_spend,14.13,9.78
u_0313,2024-07-15,C003,False,monthly_spend,0.0,10.9
u_0314,2024-07-15,C003,False,monthly_spend,10.87,5.44
u_0315,2024-07-15,C003,False,monthly_spend,5.5,3.32
u_0316,2024-07-15,C003,False,monthly_spend,20.4,10.91
u_0317,2024-07-15,C003,False,monthly_spend,20.0,15.77
u_0318,2024-07-15,C003,False,monthly_spend,60.36,55.39
u_0319,2024-07-15,C003,False,monthly_spend,19.59,16.24
u_0320,2024-07-15,C003,False,monthly_spend,9.85,11.35
u_0321,2024-07-15,C003,False,monthly_spend,60.33,63.04
u_0322,2024-07-15,C003,False,monthly_spend,303.34,298.31
u_0323,2024-07-15,C003,False,monthly_spend,4.37,0.42
u_0324,2024-07-15,C003,True,monthly_spend,0.0,5.42
u_0325,2024-07-15,C003,False,monthly_spend,0.0,8.53
u_0326,2024-07-15,C003,False,monthly_spend,0.54,6.82
u_0327,2024-07-15,C003,False,monthly_spend,28.81,20.58
u_0328,2024-07-15,C003,False,monthly_spend,144.64,150.59
u_0329,2024-07-15,C003,False,monthly_spend,265.31,274.58
u_0330,2024-07-15,C003,False,monthly_spend,3.99,0.0
u_0331,2024-07-15,C003,False,monthly_spend,9.93,15.34
u_0332,2024-07-15,C003,False,monthly_spend,58.44,59.57
u_0333,2024-07-15,C003,False,monthly_spend,20.0,18.36
u_0334,2024-07-15,C003,False,monthly_spend,0.0,0.53
u_0335,2024-07-15,C003,False,monthly_spend,15.06,17.28
u_0336,2024-07-15,C003,True,monthly_spend,59.8,71.57
u_0337,2024-07-15,C003,True,monthly_spend,0.0,5.53
u_0338,2024-07-15,C003,False,monthly_spend,3.9,0.0
u_0339,2024-07-15,C003,False,monthly_spend,291.41,288.17
u_0340,2024-07-15,C003,False,monthly_spend,296.37,296.84
u_0341,2024-07-15,C003,False,monthly_spend,37.27,45.13
u_0342,2024-07-15,C003,False,monthly_spend,17.39,3.75
u_0343,2024-07-15,C003,True,monthly_spend,3.65,0.96
u_0344,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0345,2024-07-15,C003,False,monthly_spend,15.07,8.22
u_0346,2024-07-15,C003,False,monthly_spend,20.0,24.93
u_0347,2024-07-15,C003,False,monthly_spend,29.74,27.08
u_0348,2024-07-15,C003,False,monthly_spend,20.0,8.33
u_0349,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0350,2024-07-15,C003,False,monthly_spend,34.95,45.13
u_0351,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0352,2024-07-15,C003,False,monthly_spend,20.0,22.66
u_0353,2024-07-15,C003,False,monthly_spend,4.85,12.69
u_0354,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0355,2024-07-15,C003,False,monthly_spend,73.88,83.52
u_0356,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0357,2024-07-15,C003,False,monthly_spend,2.77,10.0
u_0358,2024-07-15,C003,False,monthly_spend,16.85,22.9
u_0359,2024-07-15,C003,False,monthly_spend,24.57,24.41
u_0360,2024-07-15,C003,True,monthly_spend,0.41,0.0
u_0361,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0362,2024-07-15,C003,False,monthly_spend,5.48,0.0
u_0363,2024-07-15,C003,False,monthly_spend,19.64,22.61
u_0364,2024-07-15,C003,False,monthly_spend,3.66,6.03
u_0365,2024-07-15,C003,True,monthly_spend,0.0,0.4
u_0366,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0367,2024-07-15,C003,False,monthly_spend,10.46,17.25
u_0368,2024-07-15,C003,False,monthly_spend,0.0,1.49
u_0369,2024-07-15,C003,False,monthly_spend,79.15,76.38
u_0370,2024-07-15,C003,True,monthly_spend,5.27,6.53
u_0371,2024-07-15,C003,False,monthly_spend,13.76,24.0
u_0372,2024-07-15,C003,False,monthly_spend,7.15,10.26
u_0373,2024-07-15,C003,False,monthly_spend,6.84,4.89
u_0374,2024-07-15,C003,True,monthly_spend,1.32,1.23
u_0375,2024-07-15,C003,False,monthly_spend,50.21,52.53
u_0376,2024-07-15,C003,False,monthly_spend,93.36,91.25
u_0377,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0378,2024-07-15,C003,False,monthly_spend,0.63,0.57
u_0379,2024-07-15,C003,False,monthly_spend,58.89,66.49
u_0380,2024-07-15,C003,True,monthly_spend,8.51,13.32
u_0381,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0382,2024-07-15,C003,False,monthly_spend,3.16,7.51
u_0383,2024-07-15,C003,False,monthly_spend,8.73,8.77
u_0384,2024-07-15,C003,False,monthly_spend,39.48,41.2
u_0385,2024-07-15,C003,False,monthly_spend,6.31,7.58
u_0386,2024-07-15,C003,True,monthly_spend,195.31,204.29
u_0387,2024-07-15,C003,False,monthly_spend,2.55,0.0
u_0388,2024-07-15,C003,False,monthly_spend,7.65,8.78
u_0389,2024-07-15,C003,True,monthly_spend,0.35,0.0
u_0390,2024-07-15,C003,False,monthly_spend,2.86,0.0
u_0391,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0392,2024-07-15,C003,True,monthly_spend,0.0,4.62
u_0393,2024-07-15,C003,False,monthly_spend,0.0,1.79
u_0394,2024-07-15,C003,False,monthly_spend,0.0,3.86
u_0395,2024-07-15,C003,False,monthly_spend,0.58,2.85
u_0396,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0397,2024-07-15,C003,False,monthly_spend,4.42,8.3
u_0398,2024-07-15,C003,False,monthly_spend,10.7,13.63
u_0399,2024-07-15,C003,False,monthly_spend,8.35,7.76
u_0400,2024-07-15,C003,False,monthly_spend,72.14,72.43
u_0401,2024-07-15,C003,False,monthly_spend,17.44,21.4
u_0402,2024-07-15,C003,False,monthly_spend,20.0,16.25
u_0403,2024-07-15,C003,True,monthly_spend,4.06,9.91
u_0404,2024-07-15,C003,True,monthly_spend,26.06,31.49
u_0405,2024-07-15,C003,True,monthly_spend,0.0,0.01
u_0406,2024-07-15,C003,False,monthly_spend,1.52,9.18
u_0407,2024-07-15,C003,False,monthly_spend,2.56,0.0
u_0408,2024-07-15,C003,False,monthly_spend,0.71,0.0
u_0409,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0410,2024-07-15,C003,False,monthly_spend,0.0,1.79
u_0411,2024-07-15,C003,True,monthly_spend,54.3,65.64
u_0412,2024-07-15,C003,True,monthly_spend,78.4,81.32
u_0413,2024-07-15,C003,False,monthly_spend,0.0,16.53
u_0414,2024-07-15,C003,False,monthly_spend,53.06,49.75
u_0415,2024-07-15,C003,False,monthly_spend,0.0,1.8
u_0416,2024-07-15,C003,False,monthly_spend,43.21,43.22
u_0417,2024-07-15,C003,False,monthly_spend,303.84,304.07
u_0418,2024-07-15,C003,False,monthly_spend,20.0,16.04
u_0419,2024-07-15,C003,False,monthly_spend,8.1,13.44
u_0420,2024-07-15,C003,False,monthly_spend,294.47,290.2
u_0421,2024-07-15,C003,True,monthly_spend,59.3,56.39
u_0422,2024-07-15,C003,False,monthly_spend,172.64,167.03
u_0423,2024-07-15,C003,False,monthly_spend,23.17,30.4
u_0424,2024-07-15,C003,True,monthly_spend,0.0,6.25
u_0425,2024-07-15,C003,False,monthly_spend,57.64,47.6
u_0426,2024-07-15,C003,False,monthly_spend,15.33,19.4
u_0427,2024-07-15,C003,True,monthly_spend,21.6,13.85
u_0428,2024-07-15,C003,False,monthly_spend,0.1,0.0
u_0429,2024-07-15,C003,True,monthly_spend,21.6,17.72
u_0430,2024-07-15,C003,False,monthly_spend,2.72,7.17
u_0431,2024-07-15,C003,False,monthly_spend,11.12,13.89
u_0432,2024-07-15,C003,True,monthly_spend,10.2,16.11
u_0433,2024-07-15,C003,True,monthly_spend,16.19,16.33
u_0434,2024-07-15,C003,False,monthly_spend,24.77,23.81
u_0435,2024-07-15,C003,False,monthly_spend,1.79,0.0
u_0436,2024-07-15,C003,False,monthly_spend,30.56,25.41
u_0437,2024-07-15,C003,False,monthly_spend,7.88,12.62
u_0438,2024-07-15,C003,True,monthly_spend,378.76,418.47
u_0439,2024-07-15,C003,False,monthly_spend,6.84,7.36
u_0440,2024-07-15,C003,False,monthly_spend,4.56,10.87
u_0441,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0442,2024-07-15,C003,False,monthly_spend,1.12,4.72
u_0443,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0444,2024-07-15,C003,False,monthly_spend,53.4,60.79
u_0445,2024-07-15,C003,False,monthly_spend,9.59,12.31
u_0446,2024-07-15,C003,True,monthly_spend,4.85,10.16
u_0447,2024-07-15,C003,True,monthly_spend,85.76,90.83
u_0448,2024-07-15,C003,False,monthly_spend,1.38,12.29
u_0449,2024-07-15,C003,False,monthly_spend,40.69,50.68
u_0450,2024-07-15,C003,False,monthly_spend,0.0,2.15
u_0451,2024-07-15,C003,True,monthly_spend,9.75,16.6
